StationID,Latitude,Longitude,Title,TotalCapacity_kW,StationType,Bands,label,top_score,n_pois_in_radius,huff_score_work,huff_score_education,huff_score_shopping,huff_score_personal_business,huff_score_social,huff_score_leisure,huff_score_holiday
71796,51.660042,-0.265913,,8.0,Fast site,Slow (3–8kW),leisure,0.2461,112,0.0299,0.0055,0.0144,0.0099,0.0121,0.2461,0.1079
71795,50.795502,-1.066775,,8.0,Fast site,Slow (3–8kW),shopping,0.0771,87,0.0075,0.0066,0.0771,0.0371,0.0016,0.0359,0.0374
65854,51.865105,-2.210811,,8.0,Fast site,Slow (3–8kW),holiday,0.0424,54,0.0173,0.0058,0.0354,0.0011,0.002,0.0376,0.0424
56857,52.800564,-2.097137,,8.0,Fast site,Slow (3–8kW),leisure,0.0338,17,0.0034,0.0023,0.0,0.0,0.0007,0.0338,0.0
54549,53.868886,-1.910444,,8.0,Fast site,Slow (3–8kW),shopping,0.1855,327,0.1026,0.009,0.1855,0.1235,0.1368,0.0624,0.0
52948,51.3791413434248,-0.290330752323151,,8.0,Fast site,Slow (3–8kW),personal_business,0.0146,43,0.0082,0.0035,0.0079,0.0146,0.0006,0.0035,0.0
52933,52.917,1.15794,,8.0,Fast site,Slow (3–8kW),leisure,0.0152,12,0.0015,0.0,0.0026,0.0013,0.0016,0.0152,0.0009
52830,51.514999,-0.159734,,8.0,Fast site,Slow (3–8kW),shopping,0.2296,549,0.1291,0.0165,0.2296,0.1804,0.0739,0.1589,0.1518
52762,51.268059,1.096556,,8.0,Fast site,Slow (3–8kW),leisure,0.0434,34,0.0,0.0103,0.0009,0.0326,0.0032,0.0434,0.0012
48864,51.261047,-2.184438,,8.0,Fast site,Slow (3–8kW),shopping,0.7771,125,0.4479,0.0017,0.7771,0.2641,0.0162,0.0565,0.0019
45534,51.4261930499306,-0.990850925445557,,8.0,Fast site,Slow (3–8kW),leisure,0.0606,57,0.0486,0.003,0.0,0.0005,0.0,0.0606,0.0
43649,52.195929167792,0.1696990057826,,8.0,Fast site,Slow (3–8kW),shopping,0.1628,69,0.0275,0.0,0.1628,0.0011,0.0,0.0372,0.0011
43601,51.6153585131037,0.518889427185059,,8.0,Fast site,Slow (3–8kW),shopping,0.0312,31,0.0058,0.0094,0.0312,0.0054,0.0027,0.0194,0.0
41532,51.376106,-0.130422,,8.0,Fast site,Slow (3–8kW),shopping,0.0508,40,0.0143,0.0018,0.0508,0.0139,0.0014,0.0025,0.0
40978,55.800907,-4.391816,,8.0,Fast site,Slow (3–8kW),shopping,0.0489,60,0.0088,0.0,0.0489,0.0201,0.0271,0.0182,0.0
39279,51.7535851666969,-0.335235619492094,,8.0,Fast site,Slow (3–8kW),shopping,0.2535,513,0.1121,0.0375,0.2535,0.1239,0.0498,0.0845,0.0072
21053,51.5411479207105,-0.278053057861247,,8.0,Fast site,Slow (3–8kW),shopping,0.0624,39,0.0481,0.0,0.0624,0.0256,0.0,0.0416,0.0
19497,51.5559125774504,-0.0097807131057825,,8.0,Fast site,Slow (3–8kW),leisure,0.209,380,0.0187,0.0045,0.1824,0.0341,0.0075,0.209,0.0
19495,51.5724356975301,-0.0703346639809719,,8.0,Fast site,Slow (3–8kW),education,0.2661,88,0.004,0.2661,0.0493,0.0133,0.016,0.0152,0.0077
19457,51.4799196054251,-0.199685096740723,,8.0,Fast site,Slow (3–8kW),shopping,0.2113,336,0.0343,0.0436,0.2113,0.1578,0.0328,0.0778,0.001
19406,51.5126386,-0.3214553,,8.0,Fast site,Slow (3–8kW),shopping,0.2957,382,0.0473,0.0173,0.2957,0.0733,0.0107,0.015,0.0011
19393,51.4156857184535,-0.373814105987549,,8.0,Fast site,Slow (3–8kW),shopping,0.2924,117,0.0247,0.0456,0.2924,0.0224,0.0078,0.0211,0.0
19328,52.189536,-1.70900440000003,,8.0,Fast site,Slow (3–8kW),shopping,0.1466,428,0.0117,0.0805,0.1466,0.0681,0.0914,0.074,0.0462
19327,52.1929581,-1.70178740000006,,8.0,Fast site,Slow (3–8kW),shopping,0.1531,356,0.0169,0.0052,0.1531,0.0624,0.0424,0.0837,0.0218
19017,51.557899444316,-0.360937378881776,,8.0,Fast site,Slow (3–8kW),shopping,0.1957,58,0.0021,0.0049,0.1957,0.0411,0.0018,0.0067,0.0
18558,52.268901,-2.147983,,8.0,Fast site,Slow (3–8kW),shopping,0.3266,179,0.0206,0.0044,0.3266,0.0561,0.0725,0.0231,0.0036
16550,51.9164399,-2.58446900000001,,8.0,Fast site,Slow (3–8kW),shopping,0.2017,229,0.0211,0.0,0.2017,0.0387,0.0217,0.0359,0.0062
15883,51.416176,-2.26650940000002,,8.0,Fast site,Slow (3–8kW),shopping,0.4431,11,0.0,0.0,0.4431,0.0,0.012,0.0101,0.0
13624,51.7031943110718,-0.615009069442749,,8.0,Fast site,Slow (3–8kW),shopping,0.0798,152,0.0329,0.0045,0.0798,0.0313,0.0185,0.0332,0.0
5818,51.5002819,-0.0101291,,8.0,Fast site,Slow (3–8kW),work,0.1941,268,0.1941,0.0038,0.0241,0.0467,0.0112,0.0871,0.0013
5540,51.7053684943229,-0.0256016850471497,,8.0,Fast site,Slow (3–8kW),work,0.0258,46,0.0258,0.0,0.0009,0.0008,0.003,0.0246,0.002
5450,52.20714542779274,0.1352689230097894,,8.0,Fast site,Slow (3–8kW),shopping,0.1724,278,0.048,0.0222,0.1724,0.0422,0.028,0.106,0.0084
4399,51.509162,-0.13065,,8.0,Fast site,Slow (3–8kW),shopping,0.7749,1543,0.197,0.0061,0.7749,0.6512,0.1263,0.1816,0.1074
4372,51.49637,-0.157076,,8.0,Fast site,Slow (3–8kW),shopping,0.1582,380,0.0556,0.0134,0.1582,0.05,0.0099,0.0846,0.0192
18418,52.93932160477054,-1.1392199993133545,,7.7,Fast site,Slow (3–8kW),social,0.0984,153,0.0332,0.003,0.0557,0.0179,0.0984,0.098,0.0005
18223,51.2651395,-1.0336644999999862,,7.7,Fast site,Slow (3–8kW),work,0.047,11,0.047,0.0,0.0121,0.0,0.0041,0.0033,0.0
13243,55.6729,-3.7765,,7.7,Fast site,Slow (3–8kW),shopping,0.0452,54,0.0023,0.001,0.0452,0.017,0.0099,0.0073,0.0024
13045,55.7633,-4.1718,,7.7,Fast site,Slow (3–8kW),shopping,0.1439,116,0.0176,0.0031,0.1439,0.007,0.014,0.1004,0.0
192274,51.4497795173526,-1.0595079332208286,,7.5,Fast site,Slow (3–8kW),leisure,0.046,53,0.0013,0.0063,0.0011,0.0,0.0067,0.046,0.0
24632,53.1012705196614,-0.932008624076843,,7.5,Fast site,Slow (3–8kW),shopping,0.1063,9,0.0,0.0,0.1063,0.0,0.0688,0.0174,0.0
305363,55.03475887175321,-6.640611376203225,,7.4,Fast site,Slow (3–8kW),residential,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286929,52.398571,0.272818,,7.4,Fast site,Slow (3–8kW),shopping,0.3924,115,0.0261,0.0004,0.3924,0.0086,0.0032,0.0282,0.0
286240,51.544819,-1.806895,,7.4,Fast site,Slow (3–8kW),shopping,0.185,64,0.0,0.0101,0.185,0.0,0.0084,0.1274,0.0
268293,51.61171,-0.180412,,7.4,Fast site,Slow (3–8kW),shopping,0.174,209,0.0181,0.0145,0.174,0.0327,0.0187,0.0131,0.0
264838,51.70291,-0.614182,,7.4,Fast site,Slow (3–8kW),shopping,0.0857,156,0.0382,0.0052,0.0857,0.0406,0.0194,0.03,0.0
264580,51.452267,0.276273,,7.4,Fast site,Slow (3–8kW),leisure,0.1079,91,0.0081,0.0,0.0715,0.0076,0.0014,0.1079,0.0
255743,54.995361,-1.427354,,7.4,Fast site,Slow (3–8kW),shopping,0.0708,227,0.0331,0.0064,0.0708,0.0316,0.0464,0.06,0.001
255737,54.981209,-1.613098,,7.4,Fast site,Slow (3–8kW),education,0.2703,249,0.0082,0.2703,0.0193,0.0366,0.0149,0.0891,0.0131
255704,54.965666,-1.59742,,7.4,Fast site,Slow (3–8kW),work,0.047,124,0.047,0.01,0.0215,0.0071,0.004,0.0454,0.0016
255513,53.791939,-1.543716,,7.4,Fast site,Slow (3–8kW),leisure,0.2438,418,0.1537,0.0022,0.065,0.0562,0.0421,0.2438,0.0144
255481,53.726322,-1.855734,,7.4,Fast site,Slow (3–8kW),shopping,0.1092,221,0.0262,0.0047,0.1092,0.0248,0.012,0.03,0.0036
255415,53.483009,-2.271178,,7.4,Fast site,Slow (3–8kW),leisure,0.1147,227,0.0488,0.0444,0.0131,0.0079,0.002,0.1147,0.0029
255412,53.481,-2.95,,7.4,Fast site,Slow (3–8kW),shopping,0.3159,48,0.0181,0.0008,0.3159,0.0182,0.0007,0.0,0.0
255409,53.48,-2.95,,7.4,Fast site,Slow (3–8kW),shopping,0.2332,50,0.0273,0.0,0.2332,0.0181,0.0,0.0025,0.0
255369,53.409049,-2.925028,,7.4,Fast site,Slow (3–8kW),shopping,0.2101,117,0.0354,0.0,0.2101,0.0284,0.0004,0.0335,0.0012
255266,53.004627,-1.128609,,7.4,Fast site,Slow (3–8kW),shopping,0.539,311,0.0782,0.0073,0.539,0.1549,0.0351,0.0283,0.0
255241,52.920237,-1.504397,,7.4,Fast site,Slow (3–8kW),leisure,0.1758,132,0.0108,0.0022,0.174,0.0647,0.0065,0.1758,0.0025
255210,52.675552,-2.451066,,7.4,Fast site,Slow (3–8kW),shopping,0.0774,109,0.0166,0.0,0.0774,0.0471,0.0046,0.0206,0.0011
255169,52.488934,-0.686095,,7.4,Fast site,Slow (3–8kW),leisure,0.0386,87,0.0159,0.0041,0.0283,0.0086,0.0114,0.0386,0.0006
255159,52.482,-2.11,,7.4,Fast site,Slow (3–8kW),shopping,0.6599,413,0.0056,0.0019,0.6599,0.4253,0.0009,0.1549,0.0008
255126,52.412998,-1.82881,,7.4,Fast site,Slow (3–8kW),shopping,0.5685,197,0.012,0.0034,0.5685,0.4505,0.0438,0.0352,0.0035
255054,52.207001,0.133275,,7.4,Fast site,Slow (3–8kW),shopping,0.2929,274,0.0373,0.0187,0.2929,0.0654,0.037,0.063,0.0058
255053,52.193516,-1.702059,,7.4,Fast site,Slow (3–8kW),shopping,0.1575,358,0.0175,0.0032,0.1575,0.0589,0.035,0.0651,0.02
254996,51.91663,-2.58291,,7.4,Fast site,Slow (3–8kW),shopping,0.2945,228,0.0198,0.0,0.2945,0.0494,0.0313,0.028,0.0032
254995,51.916416,-2.582878,,7.4,Fast site,Slow (3–8kW),shopping,0.3433,230,0.0224,0.0,0.3433,0.0593,0.0304,0.024,0.0034
254989,51.898695,-1.153264,,7.4,Fast site,Slow (3–8kW),work,0.324,245,0.324,0.0028,0.2649,0.2045,0.0555,0.1848,0.0057
254951,51.763599,-1.18099,,7.4,Fast site,Slow (3–8kW),leisure,0.0968,78,0.0038,0.0153,0.0,0.0013,0.0,0.0968,0.0
254850,51.595,-0.111,,7.4,Fast site,Slow (3–8kW),shopping,0.1606,343,0.072,0.0093,0.1606,0.0588,0.026,0.0832,0.0041
254829,51.585595,-0.127275,,7.4,Fast site,Slow (3–8kW),leisure,0.1761,245,0.01,0.0028,0.0397,0.018,0.005,0.1761,0.0
254807,51.573635,-0.071434,,7.4,Fast site,Slow (3–8kW),shopping,0.2455,88,0.0029,0.042,0.2455,0.0562,0.0183,0.0117,0.0046
254049,51.524101,-0.715837,,7.4,Fast site,Slow (3–8kW),work,0.5026,363,0.5026,0.0,0.1867,0.0876,0.0167,0.0661,0.0016
253981,51.522099,-0.160129,,7.4,Fast site,Slow (3–8kW),shopping,0.2704,648,0.2286,0.0437,0.2704,0.1939,0.025,0.0412,0.0518
253956,51.521099,-0.087515,,7.4,Fast site,Slow (3–8kW),work,0.4548,607,0.4548,0.0157,0.0815,0.1783,0.0499,0.1244,0.0156
253903,51.519379,-0.101743,,7.4,Fast site,Slow (3–8kW),work,0.4158,865,0.4158,0.022,0.3169,0.2618,0.1457,0.0655,0.018
253765,51.516201,-0.157996,,7.4,Fast site,Slow (3–8kW),holiday,0.3281,827,0.2285,0.017,0.2463,0.1542,0.0352,0.0378,0.3281
253632,51.513172,-0.322521,,7.4,Fast site,Slow (3–8kW),shopping,0.2634,343,0.042,0.0138,0.2634,0.0436,0.0092,0.0121,0.001
253133,51.499901,-0.157412,,7.4,Fast site,Slow (3–8kW),shopping,0.3874,391,0.1186,0.0027,0.3874,0.1161,0.0268,0.0368,0.035
252973,51.4977,-0.157555,,7.4,Fast site,Slow (3–8kW),shopping,0.3354,419,0.09,0.0087,0.3354,0.0878,0.0123,0.0618,0.027
252726,51.492651,-0.201811,,7.4,Fast site,Slow (3–8kW),work,0.0856,217,0.0856,0.0143,0.0626,0.0332,0.0072,0.0528,0.0236
252517,51.489079,0.022058,,7.4,Fast site,Slow (3–8kW),leisure,0.2476,448,0.0615,0.0,0.1743,0.0473,0.0019,0.2476,0.0
252516,51.489052,0.022935,,7.4,Fast site,Slow (3–8kW),leisure,0.2285,438,0.0564,0.0,0.163,0.0299,0.0016,0.2285,0.0
252500,51.488766,-0.292573,,7.4,Fast site,Slow (3–8kW),leisure,0.1256,106,0.0531,0.0086,0.0268,0.0115,0.0032,0.1256,0.0069
251779,51.472482,-0.45104,,7.4,Fast site,Slow (3–8kW),leisure,0.0354,95,0.011,0.0,0.0295,0.0103,0.003,0.0354,0.0011
251773,51.472385,-0.450959,,7.4,Fast site,Slow (3–8kW),leisure,0.0354,94,0.0114,0.0,0.031,0.0108,0.003,0.0354,0.0012
251358,51.4529,-2.59322,,7.4,Fast site,Slow (3–8kW),work,0.3944,911,0.3944,0.003,0.2949,0.3199,0.1399,0.1094,0.0445
251303,51.4467,-0.0215,,7.4,Fast site,Slow (3–8kW),shopping,0.2762,269,0.025,0.0064,0.2762,0.0648,0.0238,0.0502,0.0
251272,51.4407,-0.0536,,7.4,Fast site,Slow (3–8kW),shopping,0.1243,171,0.0558,0.0029,0.1243,0.0509,0.0268,0.0075,0.0
251260,51.438587,-0.247243,,7.4,Fast site,Slow (3–8kW),leisure,0.0558,45,0.0021,0.0066,0.0393,0.0059,0.0,0.0558,0.0
251223,51.430852,-0.398863,,7.4,Fast site,Slow (3–8kW),leisure,0.393,38,0.0019,0.0046,0.0023,0.0,0.0032,0.393,0.0
251214,51.42735,-0.174714,,7.4,Fast site,Slow (3–8kW),shopping,0.1345,230,0.0117,0.1245,0.1345,0.0777,0.0093,0.1132,0.0012
251101,51.396999,0.175642,,7.4,Fast site,Slow (3–8kW),shopping,0.2005,245,0.0445,0.0207,0.2005,0.0678,0.0125,0.0753,0.0
251081,51.3797,-0.289223,,7.4,Fast site,Slow (3–8kW),personal_business,0.0568,74,0.0068,0.0034,0.0191,0.0568,0.0021,0.0029,0.0
251028,51.322041,-0.554831,,7.4,Fast site,Slow (3–8kW),work,0.1263,260,0.1263,0.0111,0.0754,0.0637,0.011,0.0623,0.0218
250991,51.187652,-2.227328,,7.4,Fast site,Slow (3–8kW),leisure,0.0103,15,0.0029,0.0,0.009,0.0,0.0,0.0103,0.0
250990,51.160769,-0.175357,,7.4,Fast site,Slow (3–8kW),leisure,0.1223,127,0.0035,0.0,0.043,0.0195,0.0067,0.1223,0.0176
250947,51.063851,-1.778708,,7.4,Fast site,Slow (3–8kW),shopping,0.1351,58,0.0067,0.0009,0.1351,0.0006,0.0015,0.0111,0.0009
237587,52.4253244,-1.5225591,,7.4,Fast site,Slow (3–8kW),shopping,0.0308,48,0.0056,0.0041,0.0308,0.003,0.0013,0.0272,0.0
237574,52.388502,-1.559668,,7.4,Fast site,Slow (3–8kW),work,0.0728,127,0.0728,0.0628,0.0284,0.0111,0.0007,0.0334,0.0011
237564,52.4384062,-1.4954766,,7.4,Fast site,Slow (3–8kW),work,0.1002,104,0.1002,0.0131,0.0264,0.0032,0.0131,0.0047,0.0
237563,52.4263524,-1.4590203,,7.4,Fast site,Slow (3–8kW),leisure,0.0328,28,0.0053,0.0064,0.001,0.0007,0.0015,0.0328,0.0
237561,52.4263537,-1.4590767,,7.4,Fast site,Slow (3–8kW),leisure,0.0324,28,0.0053,0.0064,0.001,0.0007,0.0015,0.0324,0.0
237558,52.4284652,-1.4979967,,7.4,Fast site,Slow (3–8kW),shopping,0.4007,333,0.0905,0.0108,0.4007,0.1039,0.0252,0.0226,0.0
237554,52.4285086,-1.4979791,,7.4,Fast site,Slow (3–8kW),shopping,0.4082,332,0.0892,0.0109,0.4082,0.1066,0.0249,0.0229,0.0
237553,52.4285112,-1.4979454,,7.4,Fast site,Slow (3–8kW),shopping,0.3995,331,0.0889,0.011,0.3995,0.105,0.0248,0.0227,0.0
237547,52.4386319,-1.4955496,,7.4,Fast site,Slow (3–8kW),work,0.0969,101,0.0969,0.0141,0.0255,0.0034,0.0129,0.0046,0.0
237545,52.4385161,-1.4954993,,7.4,Fast site,Slow (3–8kW),work,0.0971,103,0.0971,0.0135,0.0262,0.0033,0.0129,0.0047,0.0
237544,52.4337514,-1.5245885,,7.4,Fast site,Slow (3–8kW),leisure,0.0062,24,0.0,0.0038,0.0035,0.0008,0.0043,0.0062,0.0
237543,52.451906,-1.4736055,,7.4,Fast site,Slow (3–8kW),leisure,0.0268,23,0.0007,0.0099,0.0026,0.003,0.0,0.0268,0.0
237542,52.4263576,-1.4591084,,7.4,Fast site,Slow (3–8kW),leisure,0.0321,28,0.0052,0.0065,0.001,0.0007,0.0015,0.0321,0.0
237540,52.4518446,-1.4736267,,7.4,Fast site,Slow (3–8kW),leisure,0.0256,23,0.0008,0.0102,0.0027,0.0031,0.0,0.0256,0.0
237537,52.407324,-1.4599773,,7.4,Fast site,Slow (3–8kW),shopping,0.0162,44,0.0,0.0058,0.0162,0.0025,0.0137,0.0127,0.0
237535,52.4090647,-1.5525105,,7.4,Fast site,Slow (3–8kW),shopping,0.0108,41,0.0,0.0076,0.0108,0.0004,0.0044,0.0077,0.0
237533,52.4323791,-1.5229932,,7.4,Fast site,Slow (3–8kW),shopping,0.0279,67,0.0012,0.0054,0.0279,0.0004,0.0051,0.0079,0.0
237532,52.4495091,-1.4784092,,7.4,Fast site,Slow (3–8kW),leisure,0.0173,42,0.0032,0.0083,0.0089,0.0027,0.0011,0.0173,0.0
237529,52.432592,-1.5227575,,7.4,Fast site,Slow (3–8kW),shopping,0.0284,65,0.0012,0.0041,0.0284,0.0004,0.0063,0.0071,0.0
237528,52.4253303,-1.5226815,,7.4,Fast site,Slow (3–8kW),shopping,0.0311,47,0.0055,0.0041,0.0311,0.003,0.0013,0.0283,0.0
237525,52.4090645,-1.5524716,,7.4,Fast site,Slow (3–8kW),shopping,0.0108,41,0.0,0.0075,0.0108,0.0004,0.0044,0.0077,0.0
237513,52.4088331,-1.5533058,,7.4,Fast site,Slow (3–8kW),leisure,0.0109,40,0.0,0.0069,0.0085,0.001,0.0036,0.0109,0.0
237512,52.4337074,-1.5246231,,7.4,Fast site,Slow (3–8kW),leisure,0.0062,24,0.0,0.0038,0.0035,0.0008,0.0042,0.0062,0.0
237511,52.4073381,-1.4600487,,7.4,Fast site,Slow (3–8kW),shopping,0.0163,44,0.0,0.0057,0.0163,0.0026,0.0145,0.0125,0.0
237505,52.4494374,-1.4784559,,7.4,Fast site,Slow (3–8kW),leisure,0.0175,44,0.0032,0.0079,0.0097,0.0027,0.0011,0.0175,0.0
237503,52.45199,-1.4735837,,7.4,Fast site,Slow (3–8kW),leisure,0.0287,23,0.0007,0.0096,0.0026,0.0029,0.0,0.0287,0.0
237493,52.4087798,-1.5526686,,7.4,Fast site,Slow (3–8kW),leisure,0.0085,25,0.0,0.006,0.0038,0.0,0.0039,0.0085,0.0
237486,52.4088371,-1.5533551,,7.4,Fast site,Slow (3–8kW),leisure,0.0109,41,0.0,0.0069,0.0089,0.001,0.0036,0.0109,0.0
237482,52.4087816,-1.5527353,,7.4,Fast site,Slow (3–8kW),leisure,0.0086,26,0.0,0.006,0.0042,0.0,0.0039,0.0086,0.0
237286,52.383258,-1.562537,,7.4,Fast site,Slow (3–8kW),education,0.1589,145,0.0281,0.1589,0.004,0.0153,0.0024,0.0904,0.0
210004,51.89873614484267,0.9099444629297296,,7.4,Fast site,Slow (3–8kW),shopping,0.3347,23,0.0288,0.0,0.3347,0.0,0.0,0.0174,0.0
209733,52.09302137529008,0.123239968421899,,7.4,Fast site,Slow (3–8kW),work,0.219,33,0.219,0.0,0.0,0.001,0.0,0.0364,0.0081
200910,52.284144,-1.540086,,7.4,Fast site,Slow (3–8kW),leisure,0.0451,108,0.0087,0.0,0.0225,0.0061,0.0055,0.0451,0.004
200083,51.3134,-0.231806,,7.4,Fast site,Slow (3–8kW),leisure,0.0195,25,0.0175,0.0044,0.0,0.0,0.0022,0.0195,0.0
188137,55.187139,-1.58917,,7.4,Fast site,Slow (3–8kW),leisure,0.1705,28,0.0123,0.0,0.0088,0.0022,0.0006,0.1705,0.0
188136,55.03432,-1.648391,,7.4,Fast site,Slow (3–8kW),leisure,0.0437,35,0.0235,0.005,0.0044,0.0009,0.0,0.0437,0.0
188108,54.599618,-1.569274,,7.4,Fast site,Slow (3–8kW),work,0.0322,16,0.0322,0.0011,0.003,0.0028,0.0,0.0037,0.0004
187840,51.885823,0.905044,,7.4,Fast site,Slow (3–8kW),shopping,0.5265,423,0.2373,0.0031,0.5265,0.0524,0.0271,0.0522,0.0029
187554,50.916773,-1.313539,,7.4,Fast site,Slow (3–8kW),shopping,0.1307,25,0.0,0.0,0.1307,0.0072,0.0,0.0142,0.0
173516,51.489372,0.282178,,7.4,Fast site,Slow (3–8kW),leisure,0.3834,337,0.0007,0.0,0.2767,0.1208,0.0034,0.3834,0.0
158166,54.9613,-1.5886,,7.4,Fast site,Slow (3–8kW),shopping,0.0727,48,0.0415,0.0016,0.0727,0.0096,0.0004,0.0211,0.0
158079,53.574898,-2.278198,,7.4,Fast site,Slow (3–8kW),shopping,0.022,29,0.0095,0.0,0.022,0.0036,0.0008,0.015,0.0007
158070,53.486858,-2.235988,,7.4,Fast site,Slow (3–8kW),shopping,0.2748,878,0.1517,0.0026,0.2748,0.1106,0.057,0.2068,0.0203
158065,53.420643,-2.599431,,7.4,Fast site,Slow (3–8kW),leisure,0.1079,99,0.0226,0.0,0.046,0.0208,0.0009,0.1079,0.0506
157896,51.510502,-0.218486,,7.4,Fast site,Slow (3–8kW),work,0.36,447,0.36,0.0188,0.1691,0.0385,0.0103,0.0854,0.0006
157869,51.484619,-0.85651,,7.4,Fast site,Slow (3–8kW),leisure,0.0052,11,0.0009,0.0009,0.0018,0.001,0.0,0.0052,0.0
157858,51.4785,-0.197675,,7.4,Fast site,Slow (3–8kW),shopping,0.1019,286,0.0248,0.023,0.1019,0.0784,0.0222,0.0662,0.0
157855,51.476704,-0.094871,,7.4,Fast site,Slow (3–8kW),leisure,0.2647,295,0.0442,0.0177,0.1429,0.0435,0.0601,0.2647,0.0013
157808,51.417217,-0.000418,,7.4,Fast site,Slow (3–8kW),leisure,0.0316,41,0.0027,0.0,0.0034,0.0041,0.001,0.0316,0.0052
157770,51.062199,-0.325798,,7.4,Fast site,Slow (3–8kW),shopping,0.3929,477,0.132,0.0022,0.3929,0.2217,0.0855,0.1275,0.0264
136719,52.480918,-1.90771,,7.4,Fast site,Slow (3–8kW),work,0.1565,448,0.1565,0.0256,0.0422,0.0644,0.0412,0.0629,0.0215
136648,52.05606,-2.70933,,7.4,Fast site,Slow (3–8kW),shopping,0.1066,305,0.0143,0.0151,0.1066,0.0546,0.0211,0.0268,0.0029
136598,51.650837,-0.07932,,7.4,Fast site,Slow (3–8kW),shopping,0.2268,233,0.1176,0.0469,0.2268,0.07,0.0107,0.1149,0.0048
136589,51.598294,0.224255,,7.4,Fast site,Slow (3–8kW),work,0.1469,114,0.1469,0.0022,0.0197,0.0,0.0004,0.0542,0.0
136478,51.549749,-0.045288,,7.4,Fast site,Slow (3–8kW),shopping,0.1421,353,0.0308,0.0145,0.1421,0.0702,0.0253,0.1197,0.0
136395,51.528937,-0.209486,,7.4,Fast site,Slow (3–8kW),leisure,0.0992,162,0.0203,0.0296,0.0327,0.0126,0.0149,0.0992,0.0
136389,51.528754,-0.208725,,7.4,Fast site,Slow (3–8kW),leisure,0.1466,152,0.0189,0.0397,0.0307,0.0124,0.0145,0.1466,0.0
136387,51.528393,-0.204405,,7.4,Fast site,Slow (3–8kW),shopping,0.0737,214,0.0103,0.0364,0.0737,0.0291,0.0193,0.028,0.0
136375,51.527537,-0.200918,,7.4,Fast site,Slow (3–8kW),shopping,0.0877,239,0.0148,0.0384,0.0877,0.0565,0.0126,0.0241,0.0
136372,51.527225,-0.199294,,7.4,Fast site,Slow (3–8kW),shopping,0.0988,255,0.0308,0.026,0.0988,0.0638,0.0233,0.0328,0.0004
136370,51.527023,-0.194962,,7.4,Fast site,Slow (3–8kW),personal_business,0.073,226,0.0352,0.0309,0.0729,0.073,0.007,0.0709,0.0
136365,51.526736,-0.199743,,7.4,Fast site,Slow (3–8kW),shopping,0.0952,270,0.0234,0.0257,0.0952,0.0573,0.0119,0.0378,0.0004
136362,51.526674,-0.194001,,7.4,Fast site,Slow (3–8kW),leisure,0.0926,236,0.0645,0.0263,0.0914,0.0496,0.0077,0.0926,0.0
136361,51.526269,-0.198459,,7.4,Fast site,Slow (3–8kW),shopping,0.1008,280,0.0289,0.0236,0.1008,0.0648,0.0134,0.0975,0.0005
136359,51.526213,-0.199411,,7.4,Fast site,Slow (3–8kW),shopping,0.1028,286,0.0254,0.024,0.1028,0.0607,0.0111,0.0551,0.0005
136358,51.526118,-0.194665,,7.4,Fast site,Slow (3–8kW),leisure,0.1196,231,0.0343,0.0292,0.0632,0.0492,0.0091,0.1196,0.0
136357,51.526019,-0.20143,,7.4,Fast site,Slow (3–8kW),shopping,0.1401,293,0.0224,0.0402,0.1401,0.0651,0.0119,0.0351,0.0005
136356,51.525953,-0.197997,,7.4,Fast site,Slow (3–8kW),leisure,0.1323,280,0.0346,0.024,0.1069,0.0671,0.017,0.1323,0.0005
136353,51.525578,-0.195872,,7.4,Fast site,Slow (3–8kW),shopping,0.0776,273,0.0447,0.0281,0.0776,0.0606,0.0141,0.0751,0.0005
136351,51.525435,-0.195281,,7.4,Fast site,Slow (3–8kW),leisure,0.1047,267,0.038,0.0336,0.0694,0.0561,0.0132,0.1047,0.0005
136349,51.525163,-0.200541,,7.4,Fast site,Slow (3–8kW),shopping,0.1631,305,0.0281,0.0286,0.1631,0.0891,0.0124,0.0831,0.0009
136348,51.525147,-0.194766,,7.4,Fast site,Slow (3–8kW),leisure,0.1342,266,0.0343,0.0464,0.0656,0.053,0.0143,0.1342,0.0004
136345,51.524858,-0.194246,,7.4,Fast site,Slow (3–8kW),leisure,0.1088,262,0.0306,0.0595,0.0658,0.0519,0.0149,0.1088,0.0004
136325,51.52337,-0.202667,,7.4,Fast site,Slow (3–8kW),shopping,0.1925,302,0.0438,0.0139,0.1925,0.0879,0.0176,0.0641,0.0011
130658,53.1917860941622,-1.84655073006297,,7.4,Fast site,Slow (3–8kW),residential,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118368,53.784234,-1.504089,,7.4,Fast site,Slow (3–8kW),work,0.3947,66,0.3947,0.0,0.0008,0.0,0.0,0.0127,0.0
94126,56.385774,-4.274132,,7.4,Fast site,Slow (3–8kW),holiday,0.2216,6,0.0,0.0,0.0,0.0422,0.0,0.0092,0.2216
85565,51.55655062371593,0.6410980266281374,,7.4,Fast site,Slow (3–8kW),leisure,0.0226,15,0.0038,0.0,0.0026,0.0004,0.0,0.0226,0.0
59165,52.16661,0.985263,,7.4,Fast site,Slow (3–8kW),work,0.014,2,0.014,0.0,0.0,0.0,0.0,0.0007,0.0
