StationID,Latitude,Longitude,Title,TotalCapacity_kW,StationType,Bands
12489,51.42717943349833,-0.110409899884436,,5.5,Fast site,Slow (3–8kW)
12490,51.44878051932356,-0.1168696220669374,,5.5,Fast site,Slow (3–8kW)
12491,51.448482,-0.098884,,5.5,Fast site,Slow (3–8kW)
12492,51.446834,-0.121982,,5.5,Fast site,Slow (3–8kW)
12493,51.44963,-0.07616,,5.5,Fast site,Slow (3–8kW)
12494,51.4496,-0.07649,,5.5,Fast site,Slow (3–8kW)
12495,51.47206825501534,-0.087759575487698,,5.5,Fast site,Slow (3–8kW)
12496,51.471915,-0.088678,,5.5,Fast site,Slow (3–8kW)
12497,51.5900175,0.0323292,,5.3,Fast site,Slow (3–8kW)
12498,51.4791406,-0.0994936,,5.3,Fast site,Slow (3–8kW)
12499,51.5947946,0.0317477,,5.3,Fast site,Slow (3–8kW)
12500,51.5821467,0.0338738,,5.3,Fast site,Slow (3–8kW)
12501,51.4728328,-0.0968505,,5.3,Fast site,Slow (3–8kW)
12502,51.582902,0.027407,,5.3,Fast site,Slow (3–8kW)
12503,51.56900514776911,-0.7738817995140153,,5.3,Fast site,Slow (3–8kW)
12504,51.56888010871835,-0.7737315958091813,,5.3,Fast site,Slow (3–8kW)
12505,51.4671211676271,-0.0993794063402333,,5.1,Fast site,Slow (3–8kW)
12506,51.4972549,-0.0627016,,5.1,Fast site,Slow (3–8kW)
12507,51.4813435,-0.0836046,,5.1,Fast site,Slow (3–8kW)
12508,51.4174748,-0.1837808,,5.1,Fast site,Slow (3–8kW)
12509,51.4400948,-0.1943473,,5.1,Fast site,Slow (3–8kW)
12510,51.4263558,-0.1980189,,5.1,Fast site,Slow (3–8kW)
12511,51.437184,-0.2017931,,5.1,Fast site,Slow (3–8kW)
12512,51.4235911,-0.1996754,,5.1,Fast site,Slow (3–8kW)
12513,51.393056,-0.2019553,,5.1,Fast site,Slow (3–8kW)
12514,51.4004392,-0.1936983,,5.1,Fast site,Slow (3–8kW)
12515,51.4258194,-0.205155,,5.1,Fast site,Slow (3–8kW)
12516,51.4137566,-0.1968,,5.1,Fast site,Slow (3–8kW)
12517,51.415371,-0.177076,,5.1,Fast site,Slow (3–8kW)
12518,51.4165988,-0.1992307,,5.1,Fast site,Slow (3–8kW)
12519,51.4193183,-0.2103398,,5.1,Fast site,Slow (3–8kW)
12520,51.4319901,-0.1985629,,5.1,Fast site,Slow (3–8kW)
12521,51.3981795,-0.2161268,,5.1,Fast site,Slow (3–8kW)
12522,51.3960827,-0.1748045,,5.1,Fast site,Slow (3–8kW)
12523,51.4030898,-0.1624902,,5.1,Fast site,Slow (3–8kW)
12524,51.3974044,-0.1950714,,5.1,Fast site,Slow (3–8kW)
12525,51.3928619,-0.1925533,,5.1,Fast site,Slow (3–8kW)
12526,51.4130027,-0.1654139,,5.1,Fast site,Slow (3–8kW)
12527,51.3960651,-0.1854463,,5.1,Fast site,Slow (3–8kW)
12528,51.4175616,-0.1682104,,5.1,Fast site,Slow (3–8kW)
12529,51.4170285,-0.1736753,,5.1,Fast site,Slow (3–8kW)
12530,51.5339494,-0.2166037,,5.1,Fast site,Slow (3–8kW)
12531,51.4126521,-0.2333302,,5.1,Fast site,Slow (3–8kW)
12532,51.5137001,-0.0252546,,5.1,Fast site,Slow (3–8kW)
12533,51.5192751,-0.0287843,,5.1,Fast site,Slow (3–8kW)
12534,51.4098537,-0.2087144,,5.1,Fast site,Slow (3–8kW)
12535,51.405869,-0.2297116,,5.1,Fast site,Slow (3–8kW)
12536,51.5306658,-0.052118,,5.1,Fast site,Slow (3–8kW)
12537,51.5281229,-0.0745612,,5.1,Fast site,Slow (3–8kW)
12538,51.4028686,-0.2108799,,5.1,Fast site,Slow (3–8kW)
12539,51.422044,-0.2173168,,5.1,Fast site,Slow (3–8kW)
12540,51.4200654,-0.1742791,,5.1,Fast site,Slow (3–8kW)
12541,51.3943717,-0.1787338,,5.1,Fast site,Slow (3–8kW)
12542,51.4172151,-0.2091157,,5.1,Fast site,Slow (3–8kW)
12543,51.4128738,-0.1982115,,5.1,Fast site,Slow (3–8kW)
12544,51.3887588,-0.196906,,5.1,Fast site,Slow (3–8kW)
12545,51.3956579,-0.1849642,,5.1,Fast site,Slow (3–8kW)
12546,51.4197724,-0.193399,,5.1,Fast site,Slow (3–8kW)
12547,51.4073163,-0.1750088,,5.1,Fast site,Slow (3–8kW)
12548,51.4199916,-0.1872314,,5.1,Fast site,Slow (3–8kW)
12549,51.4200504,-0.1775789,,5.1,Fast site,Slow (3–8kW)
12550,51.4160076,-0.1736885,,5.1,Fast site,Slow (3–8kW)
12551,51.4214306,-0.1768066,,5.1,Fast site,Slow (3–8kW)
12552,51.4168211,-0.1851475,,5.1,Fast site,Slow (3–8kW)
12553,51.405441,-0.2072848,,5.1,Fast site,Slow (3–8kW)
12554,51.4031208,-0.2348059,,5.1,Fast site,Slow (3–8kW)
12555,51.4052652,-0.2124904,,5.1,Fast site,Slow (3–8kW)
12556,51.4090001,-0.2110986,,5.1,Fast site,Slow (3–8kW)
12557,51.4226377,-0.1971804,,5.1,Fast site,Slow (3–8kW)
12558,51.4040686,-0.2134343,,5.1,Fast site,Slow (3–8kW)
12559,51.4059721,-0.2120914,,5.1,Fast site,Slow (3–8kW)
12560,51.4231884,-0.1887403,,5.1,Fast site,Slow (3–8kW)
12561,51.4236054,-0.1920811,,5.1,Fast site,Slow (3–8kW)
12562,51.4311459,-0.2228017,,5.1,Fast site,Slow (3–8kW)
12563,51.4373908,-0.2216171,,5.1,Fast site,Slow (3–8kW)
12564,51.4200853,-0.2201012,,5.1,Fast site,Slow (3–8kW)
12565,51.4546084,-0.0704953,,5.1,Fast site,Slow (3–8kW)
12566,51.4538909,-0.0681271,,5.1,Fast site,Slow (3–8kW)
12567,51.4101089,-0.1823335,,5.1,Fast site,Slow (3–8kW)
12568,51.417649,-0.1711301,,5.1,Fast site,Slow (3–8kW)
12569,51.4146289,-0.1954406,,5.1,Fast site,Slow (3–8kW)
12570,51.4186385,-0.1570507,,5.1,Fast site,Slow (3–8kW)
12571,51.4064172,-0.1600901,,5.1,Fast site,Slow (3–8kW)
12572,51.3959486,-0.1630731,,5.1,Fast site,Slow (3–8kW)
12573,51.3965929,-0.1687496,,5.1,Fast site,Slow (3–8kW)
12574,51.3970185,-0.1337246,,5.1,Fast site,Slow (3–8kW)
12575,51.4173163,-0.1529136,,5.1,Fast site,Slow (3–8kW)
12576,51.4056699,-0.1390773,,5.1,Fast site,Slow (3–8kW)
12577,51.395135,-0.1309927,,5.1,Fast site,Slow (3–8kW)
12578,51.4103995,-0.225946,,5.1,Fast site,Slow (3–8kW)
12579,51.4959601,-0.0342103,,5.1,Fast site,Slow (3–8kW)
12580,51.4944517,-0.0360484,,5.1,Fast site,Slow (3–8kW)
12581,51.4960361,-0.033198,,5.1,Fast site,Slow (3–8kW)
12582,51.4257513,-0.2029647,,5.1,Fast site,Slow (3–8kW)
12583,51.4235925,-0.2133525,,5.1,Fast site,Slow (3–8kW)
12584,51.4189547,-0.1766391,,5.1,Fast site,Slow (3–8kW)
12585,51.4176479,-0.177044,,5.1,Fast site,Slow (3–8kW)
12586,51.4151969,-0.1975776,,5.1,Fast site,Slow (3–8kW)
12587,51.4276047,-0.201674,,5.1,Fast site,Slow (3–8kW)
12588,51.4216699,-0.1956236,,5.1,Fast site,Slow (3–8kW)
12589,51.4229785,-0.1966523,,5.1,Fast site,Slow (3–8kW)
12590,51.4250617,-0.2049648,,5.1,Fast site,Slow (3–8kW)
12591,51.4000141,-0.2243403,,5.1,Fast site,Slow (3–8kW)
12592,51.4088859,-0.1837627,,5.1,Fast site,Slow (3–8kW)
12593,51.4391603,-0.1967484,,5.1,Fast site,Slow (3–8kW)
12594,51.4371286,-0.1994226,,5.1,Fast site,Slow (3–8kW)
12595,51.4265383,-0.1892862,,5.1,Fast site,Slow (3–8kW)
12596,51.4281692,-0.2028385,,5.1,Fast site,Slow (3–8kW)
12597,51.4267624,-0.1879508,,5.1,Fast site,Slow (3–8kW)
12598,51.4204381,-0.2167192,,5.1,Fast site,Slow (3–8kW)
12599,51.4174159,-0.2190131,,5.1,Fast site,Slow (3–8kW)
12600,51.4143312,-0.2089359,,5.1,Fast site,Slow (3–8kW)
12601,51.4163047,-0.2184791,,5.1,Fast site,Slow (3–8kW)
12602,51.4213856,-0.2181038,,5.1,Fast site,Slow (3–8kW)
12603,51.4187206,-0.2047062,,5.1,Fast site,Slow (3–8kW)
12604,51.4183304,-0.213627,,5.1,Fast site,Slow (3–8kW)
12605,51.4214848,-0.2215458,,5.1,Fast site,Slow (3–8kW)
12606,51.5068797,-0.0642334,,5.1,Fast site,Slow (3–8kW)
12607,51.4588119,-0.0467584,,5.1,Fast site,Slow (3–8kW)
12608,51.4084812,-0.2443727,,5.1,Fast site,Slow (3–8kW)
12609,51.4072768,-0.2435976,,5.1,Fast site,Slow (3–8kW)
12610,51.4371853,-0.196194,,5.1,Fast site,Slow (3–8kW)
12611,51.4377254,-0.1963089,,5.1,Fast site,Slow (3–8kW)
12612,51.4764729,-0.0978508,,5.1,Fast site,Slow (3–8kW)
12613,51.427389,-0.1948255,,5.1,Fast site,Slow (3–8kW)
12614,51.4346481,-0.1968672,,5.1,Fast site,Slow (3–8kW)
12615,51.4215218,-0.1966871,,5.1,Fast site,Slow (3–8kW)
12616,51.4265604,-0.1945144,,5.1,Fast site,Slow (3–8kW)
12617,51.4267539,-0.1929359,,5.1,Fast site,Slow (3–8kW)
12618,51.4260514,-0.1931479,,5.1,Fast site,Slow (3–8kW)
12619,51.5342218,-0.2315385,,5.1,Fast site,Slow (3–8kW)
12620,51.4178172,-0.1703446,,5.1,Fast site,Slow (3–8kW)
12621,51.4123218,-0.209619,,5.1,Fast site,Slow (3–8kW)
12622,51.4071339,-0.1375816,,5.1,Fast site,Slow (3–8kW)
12623,51.4197233,-0.167886,,5.1,Fast site,Slow (3–8kW)
12624,51.4137128,-0.2111934,,5.1,Fast site,Slow (3–8kW)
12625,51.4187791,-0.1673204,,5.1,Fast site,Slow (3–8kW)
12626,51.4079132,-0.1996223,,5.1,Fast site,Slow (3–8kW)
12627,51.4201241,-0.1687338,,5.1,Fast site,Slow (3–8kW)
12628,51.4081538,-0.1357042,,5.1,Fast site,Slow (3–8kW)
12629,51.388592,-0.1834306,,5.1,Fast site,Slow (3–8kW)
12630,51.4184631,-0.146853,,5.1,Fast site,Slow (3–8kW)
12631,51.3944219,-0.1753361,,5.1,Fast site,Slow (3–8kW)
12632,51.4200641,-0.180846,,5.1,Fast site,Slow (3–8kW)
12633,51.4167125,-0.2002273,,5.1,Fast site,Slow (3–8kW)
12634,51.3901352,-0.1915562,,5.1,Fast site,Slow (3–8kW)
12635,51.4207032,-0.1789642,,5.1,Fast site,Slow (3–8kW)
12636,51.3955661,-0.1784484,,5.1,Fast site,Slow (3–8kW)
12637,51.4206083,-0.1908253,,5.1,Fast site,Slow (3–8kW)
12638,51.4175339,-0.1874056,,5.1,Fast site,Slow (3–8kW)
12639,51.4184428,-0.1848299,,5.1,Fast site,Slow (3–8kW)
12640,51.4190078,-0.1860402,,5.1,Fast site,Slow (3–8kW)
12641,51.3917086,-0.200823,,5.1,Fast site,Slow (3–8kW)
12642,51.3917412,-0.200892,,5.1,Fast site,Slow (3–8kW)
12643,51.4020878,-0.2024343,,5.1,Fast site,Slow (3–8kW)
12644,51.396074,-0.1913942,,5.1,Fast site,Slow (3–8kW)
12645,51.3950677,-0.2142843,,5.1,Fast site,Slow (3–8kW)
12646,51.3984225,-0.2062548,,5.1,Fast site,Slow (3–8kW)
12647,51.421025,-0.1854849,,5.1,Fast site,Slow (3–8kW)
12648,51.4187605,-0.1578163,,5.1,Fast site,Slow (3–8kW)
12649,51.4185559,-0.1614036,,5.1,Fast site,Slow (3–8kW)
12650,51.4170094,-0.1576554,,5.1,Fast site,Slow (3–8kW)
12651,51.3969095,-0.1898027,,5.1,Fast site,Slow (3–8kW)
12652,51.3872159,-0.1990169,,5.1,Fast site,Slow (3–8kW)
12653,51.3866676,-0.1972478,,5.1,Fast site,Slow (3–8kW)
12654,51.416124,-0.1593077,,5.1,Fast site,Slow (3–8kW)
12655,51.3887865,-0.217343,,5.1,Fast site,Slow (3–8kW)
12656,51.4038453,-0.1643253,,5.1,Fast site,Slow (3–8kW)
12657,51.4007677,-0.1983931,,5.1,Fast site,Slow (3–8kW)
12658,51.3954283,-0.2173327,,5.1,Fast site,Slow (3–8kW)
12659,51.4144084,-0.1485444,,5.1,Fast site,Slow (3–8kW)
12660,51.4003569,-0.2095131,,5.1,Fast site,Slow (3–8kW)
12661,51.4125007,-0.1456727,,5.1,Fast site,Slow (3–8kW)
12662,51.4782165,-0.0811721,,5.1,Fast site,Slow (3–8kW)
12663,51.4021544,-0.1421772,,5.1,Fast site,Slow (3–8kW)
12664,51.4088908,-0.1467291,,5.1,Fast site,Slow (3–8kW)
12665,51.4061798,-0.1540203,,5.1,Fast site,Slow (3–8kW)
12666,51.4099875,-0.1436838,,5.1,Fast site,Slow (3–8kW)
12667,51.4058896,-0.1548814,,5.1,Fast site,Slow (3–8kW)
12668,51.4721084,-0.0981315,,5.1,Fast site,Slow (3–8kW)
12669,51.421921,-0.2243222,,5.1,Fast site,Slow (3–8kW)
12670,51.4404013,-0.1938687,,5.1,Fast site,Slow (3–8kW)
12671,51.4019039,-0.1432989,,5.1,Fast site,Slow (3–8kW)
12672,51.4739666,-0.0969742,,5.1,Fast site,Slow (3–8kW)
12673,51.471671,-0.083008,,5.1,Fast site,Slow (3–8kW)
12674,51.478372,-0.079098,,5.1,Fast site,Slow (3–8kW)
12675,51.481947,-0.0703577,,5.1,Fast site,Slow (3–8kW)
12676,51.5056487,-0.1066798,,5.1,Fast site,Slow (3–8kW)
12677,51.4953914,-0.0422078,,5.1,Fast site,Slow (3–8kW)
12678,51.4795226,-0.0554546,,5.1,Fast site,Slow (3–8kW)
12679,51.4792742,-0.0553206,,5.1,Fast site,Slow (3–8kW)
12680,51.4794001,-0.0547618,,5.1,Fast site,Slow (3–8kW)
12681,51.4793496,-0.0556286,,5.1,Fast site,Slow (3–8kW)
12682,51.4797259,-0.0554875,,5.1,Fast site,Slow (3–8kW)
12683,51.4794816,-0.0543701,,5.1,Fast site,Slow (3–8kW)
12684,51.4799742,-0.0557356,,5.1,Fast site,Slow (3–8kW)
12685,51.479366,-0.0544988,,5.1,Fast site,Slow (3–8kW)
12686,51.4793912,-0.0552316,,5.1,Fast site,Slow (3–8kW)
12687,51.4799617,-0.0554729,,5.1,Fast site,Slow (3–8kW)
12688,51.4794764,-0.0551757,,5.1,Fast site,Slow (3–8kW)
12689,51.4796538,-0.0553852,,5.1,Fast site,Slow (3–8kW)
12690,51.4796629,-0.0557483,,5.1,Fast site,Slow (3–8kW)
12691,51.4798261,-0.055742,,5.1,Fast site,Slow (3–8kW)
12692,51.4798666,-0.055425,,5.1,Fast site,Slow (3–8kW)
12693,51.4818231,-0.0711412,,5.1,Fast site,Slow (3–8kW)
12694,51.4686842,-0.0556902,,5.1,Fast site,Slow (3–8kW)
12695,51.4199759,-0.191044,,5.1,Fast site,Slow (3–8kW)
12696,51.4969544,-0.0080624,,5.1,Fast site,Slow (3–8kW)
12697,51.4918317,-0.0072217,,5.1,Fast site,Slow (3–8kW)
12698,51.4540888,-0.0683208,,5.1,Fast site,Slow (3–8kW)
12699,51.57786,0.0208474,,5.1,Fast site,Slow (3–8kW)
12700,51.6680875,-0.6223646,,5.1,Fast site,Slow (3–8kW)
12701,51.625251,-0.7116805,,5.1,Fast site,Slow (3–8kW)
12702,51.6250532,-0.7116504,,5.1,Fast site,Slow (3–8kW)
12703,51.4907514,-0.0049507,,5.1,Fast site,Slow (3–8kW)
12704,51.4889384,-0.0064349,,5.1,Fast site,Slow (3–8kW)
12705,51.490884,-0.0172227,,5.1,Fast site,Slow (3–8kW)
12706,51.4908372,-0.0079371,,5.1,Fast site,Slow (3–8kW)
12707,51.4976818,-0.0101535,,5.1,Fast site,Slow (3–8kW)
12708,51.4987587,-0.010819,,5.1,Fast site,Slow (3–8kW)
12709,51.4898387,-0.0084633,,5.1,Fast site,Slow (3–8kW)
12710,51.4893546,-0.008645,,5.1,Fast site,Slow (3–8kW)
12711,51.3891816,-0.2014088,,5.1,Fast site,Slow (3–8kW)
12712,51.4021055,-0.1662985,,5.1,Fast site,Slow (3–8kW)
12713,51.4022471,-0.2096956,,5.1,Fast site,Slow (3–8kW)
12714,51.3972418,-0.2167149,,5.1,Fast site,Slow (3–8kW)
12715,51.4236093,-0.2056259,,5.1,Fast site,Slow (3–8kW)
12716,51.4284776,-0.1990349,,5.1,Fast site,Slow (3–8kW)
12717,51.4243789,-0.2068402,,5.1,Fast site,Slow (3–8kW)
12718,51.4280568,-0.2011028,,5.1,Fast site,Slow (3–8kW)
12719,51.3967319,-0.2174649,,5.1,Fast site,Slow (3–8kW)
12720,51.5211291,-0.0412859,,5.1,Fast site,Slow (3–8kW)
12721,51.4965852,-0.0114525,,5.1,Fast site,Slow (3–8kW)
12722,51.5141559,-0.0666546,,5.1,Fast site,Slow (3–8kW)
12723,51.495719,-0.0118523,,5.1,Fast site,Slow (3–8kW)
12724,51.5249853,-0.0730415,,5.1,Fast site,Slow (3–8kW)
12725,51.4958566,-0.0103808,,5.1,Fast site,Slow (3–8kW)
12726,51.5319178,-0.0455203,,5.1,Fast site,Slow (3–8kW)
12727,51.5094097,-0.0210103,,5.1,Fast site,Slow (3–8kW)
12728,51.4960393,-0.0136401,,5.1,Fast site,Slow (3–8kW)
12729,51.5126534,-0.0157781,,5.1,Fast site,Slow (3–8kW)
12730,51.5101205,-0.0224819,,5.1,Fast site,Slow (3–8kW)
12731,51.5105302,-0.0568168,,5.1,Fast site,Slow (3–8kW)
12732,51.3987073,-0.1685552,,5.1,Fast site,Slow (3–8kW)
12733,51.3959817,-0.1693318,,5.1,Fast site,Slow (3–8kW)
12734,51.3956315,-0.1941829,,5.1,Fast site,Slow (3–8kW)
12735,51.5129674,-0.0174421,,5.1,Fast site,Slow (3–8kW)
12736,51.5133027,-0.0724285,,5.1,Fast site,Slow (3–8kW)
12737,51.5141074,-0.0414001,,5.1,Fast site,Slow (3–8kW)
12738,51.511383,-0.0291554,,5.1,Fast site,Slow (3–8kW)
12739,51.4213607,-0.1739461,,5.1,Fast site,Slow (3–8kW)
12740,51.4149898,-0.1838982,,5.1,Fast site,Slow (3–8kW)
12741,51.4109288,-0.2251216,,5.1,Fast site,Slow (3–8kW)
12742,51.4059388,-0.2045477,,5.1,Fast site,Slow (3–8kW)
12743,51.4068868,-0.2323812,,5.1,Fast site,Slow (3–8kW)
12744,51.4120226,-0.1811301,,5.1,Fast site,Slow (3–8kW)
12745,51.412655,-0.2232076,,5.1,Fast site,Slow (3–8kW)
12746,51.4138842,-0.2099787,,5.1,Fast site,Slow (3–8kW)
12747,51.3975017,-0.2202448,,5.1,Fast site,Slow (3–8kW)
12748,51.4069322,-0.2114799,,5.1,Fast site,Slow (3–8kW)
12749,51.4026522,-0.2154961,,5.1,Fast site,Slow (3–8kW)
12750,51.3962081,-0.2212888,,5.1,Fast site,Slow (3–8kW)
12751,51.3956018,-0.2228477,,5.1,Fast site,Slow (3–8kW)
12752,51.4145137,-0.1973636,,5.1,Fast site,Slow (3–8kW)
12753,51.4004149,-0.1335309,,5.1,Fast site,Slow (3–8kW)
12754,51.4160927,-0.1524155,,5.1,Fast site,Slow (3–8kW)
12755,51.4199555,-0.2191267,,5.1,Fast site,Slow (3–8kW)
12756,51.4014598,-0.1389533,,5.1,Fast site,Slow (3–8kW)
12757,51.4014854,-0.1473955,,5.1,Fast site,Slow (3–8kW)
12758,51.4006969,-0.1482517,,5.1,Fast site,Slow (3–8kW)
12759,51.4058236,-0.2177329,,5.1,Fast site,Slow (3–8kW)
12760,51.4014647,-0.1393244,,5.1,Fast site,Slow (3–8kW)
12761,51.4094787,-0.211576,,5.1,Fast site,Slow (3–8kW)
12762,51.4014382,-0.1420739,,5.1,Fast site,Slow (3–8kW)
12763,51.3972452,-0.2315291,,5.1,Fast site,Slow (3–8kW)
12764,51.3943717,-0.2424398,,5.1,Fast site,Slow (3–8kW)
12765,51.3953164,-0.2430843,,5.1,Fast site,Slow (3–8kW)
12766,51.4000026,-0.2351613,,5.1,Fast site,Slow (3–8kW)
12767,51.3988246,-0.2330123,,5.1,Fast site,Slow (3–8kW)
12768,51.3987335,-0.2347415,,5.1,Fast site,Slow (3–8kW)
12769,51.3957185,-0.240679,,5.1,Fast site,Slow (3–8kW)
12770,51.4114896,-0.1372655,,5.1,Fast site,Slow (3–8kW)
12771,51.4068469,-0.1407404,,5.1,Fast site,Slow (3–8kW)
12772,51.3898052,-0.182086,,5.1,Fast site,Slow (3–8kW)
12773,51.4091394,-0.1647723,,5.1,Fast site,Slow (3–8kW)
12774,51.4105902,-0.1575286,,5.1,Fast site,Slow (3–8kW)
12775,51.485435,-0.09236,,5.1,Fast site,Slow (3–8kW)
12776,51.4178588,-0.1595779,,5.1,Fast site,Slow (3–8kW)
12777,51.4169786,-0.1554737,,5.1,Fast site,Slow (3–8kW)
12778,51.4642527,-0.0623961,,5.1,Fast site,Slow (3–8kW)
12779,51.4788461,-0.0732173,,5.1,Fast site,Slow (3–8kW)
12780,51.5003642,-0.0372649,,5.1,Fast site,Slow (3–8kW)
12781,51.4368302,-0.0892597,,5.1,Fast site,Slow (3–8kW)
12782,51.4579481,-0.0500438,,5.1,Fast site,Slow (3–8kW)
12783,51.4150563,-0.1582558,,5.1,Fast site,Slow (3–8kW)
12784,51.3950054,-0.131285,,5.1,Fast site,Slow (3–8kW)
12785,51.4227261,-0.1872076,,5.1,Fast site,Slow (3–8kW)
12786,51.4135889,-0.2335455,,5.1,Fast site,Slow (3–8kW)
12787,51.42267,-0.19934,,5.1,Fast site,Slow (3–8kW)
12788,51.4026675,-0.142913,,5.1,Fast site,Slow (3–8kW)
12789,51.3977283,-0.1423286,,5.1,Fast site,Slow (3–8kW)
12790,51.3984828,-0.1415304,,5.1,Fast site,Slow (3–8kW)
12791,51.42072,-0.1967275,,5.1,Fast site,Slow (3–8kW)
12792,51.436549,-0.1977058,,5.1,Fast site,Slow (3–8kW)
12793,51.4385179,-0.1967123,,5.1,Fast site,Slow (3–8kW)
12794,51.4249245,-0.194041,,5.1,Fast site,Slow (3–8kW)
12795,51.431601,-0.1981792,,5.1,Fast site,Slow (3–8kW)
12796,51.5059876,-0.1068167,,5.1,Fast site,Slow (3–8kW)
12797,51.5064914,-0.1070171,,5.1,Fast site,Slow (3–8kW)
12798,51.4300194,-0.19946,,5.1,Fast site,Slow (3–8kW)
12799,51.4902412,-0.0600115,,5.1,Fast site,Slow (3–8kW)
12800,51.4879104,-0.072426,,5.1,Fast site,Slow (3–8kW)
12801,51.4714893,-0.0825094,,5.1,Fast site,Slow (3–8kW)
12802,51.4112711,-0.1689915,,5.1,Fast site,Slow (3–8kW)
12803,51.4109128,-0.1718085,,5.1,Fast site,Slow (3–8kW)
12804,51.4166138,-0.166667,,5.1,Fast site,Slow (3–8kW)
12805,51.4110839,-0.1704776,,5.1,Fast site,Slow (3–8kW)
12806,51.4445687,-0.0685898,,5.1,Fast site,Slow (3–8kW)
12807,51.4875182,-0.089575,,5.1,Fast site,Slow (3–8kW)
12808,51.4800822,-0.0633338,,5.1,Fast site,Slow (3–8kW)
12809,51.4804433,-0.1010411,,5.1,Fast site,Slow (3–8kW)
12810,51.46789,-0.0775112,,5.1,Fast site,Slow (3–8kW)
12811,51.4674242,-0.0731263,,5.1,Fast site,Slow (3–8kW)
12812,51.4564944,-0.0468639,,5.1,Fast site,Slow (3–8kW)
12813,51.497185,-0.0621464,,5.1,Fast site,Slow (3–8kW)
12814,51.467122,-0.0751796,,5.1,Fast site,Slow (3–8kW)
12815,51.4974076,-0.0631477,,5.1,Fast site,Slow (3–8kW)
12816,51.4679364,-0.0766293,,5.1,Fast site,Slow (3–8kW)
12817,51.4241527,-0.2213584,,5.1,Fast site,Slow (3–8kW)
12818,51.4752556,-0.055625,,5.1,Fast site,Slow (3–8kW)
12819,51.4935705,-0.0791841,,5.1,Fast site,Slow (3–8kW)
12820,51.4782336,-0.0706305,,5.1,Fast site,Slow (3–8kW)
12821,51.417282,-0.1829714,,5.1,Fast site,Slow (3–8kW)
12822,51.4148445,-0.1943948,,5.1,Fast site,Slow (3–8kW)
12823,51.4401777,-0.1919731,,5.1,Fast site,Slow (3–8kW)
12824,51.4069459,-0.1994548,,5.1,Fast site,Slow (3–8kW)
12825,51.4094575,-0.179951,,5.1,Fast site,Slow (3–8kW)
12826,51.4192719,-0.1546515,,5.1,Fast site,Slow (3–8kW)
12827,51.4885771,-0.079766,,5.1,Fast site,Slow (3–8kW)
12828,51.4303637,-0.2023869,,5.1,Fast site,Slow (3–8kW)
12829,51.4177183,-0.2268312,,5.1,Fast site,Slow (3–8kW)
12830,51.4195408,-0.2218361,,5.1,Fast site,Slow (3–8kW)
12831,51.5019249,-0.1012977,,5.1,Fast site,Slow (3–8kW)
12832,51.4873964,-0.0805806,,5.1,Fast site,Slow (3–8kW)
12833,51.4219349,-0.2291439,,5.1,Fast site,Slow (3–8kW)
12834,51.4872675,-0.0888956,,5.1,Fast site,Slow (3–8kW)
12835,51.5241723,-0.0192247,,5.1,Fast site,Slow (3–8kW)
12836,51.4921088,-0.0558728,,5.1,Fast site,Slow (3–8kW)
12837,51.4981285,-0.0781089,,5.1,Fast site,Slow (3–8kW)
12838,51.4330124,-0.1992599,,5.1,Fast site,Slow (3–8kW)
12839,51.5016946,-0.0843112,,5.1,Fast site,Slow (3–8kW)
12840,51.500097,-0.0689997,,5.1,Fast site,Slow (3–8kW)
12841,51.4254415,-0.2039743,,5.1,Fast site,Slow (3–8kW)
12842,51.4903168,-0.0723528,,5.1,Fast site,Slow (3–8kW)
12843,51.4578432,-0.0523691,,5.1,Fast site,Slow (3–8kW)
12844,51.4923817,-0.0563218,,5.1,Fast site,Slow (3–8kW)
12845,51.4162059,-0.1882018,,5.1,Fast site,Slow (3–8kW)
12846,51.4106967,-0.199856,,5.1,Fast site,Slow (3–8kW)
12847,51.4179352,-0.1933335,,5.1,Fast site,Slow (3–8kW)
12848,51.4106711,-0.1833438,,5.1,Fast site,Slow (3–8kW)
12849,51.5004989,-0.0811406,,5.1,Fast site,Slow (3–8kW)
12850,51.4591073,-0.0502738,,5.1,Fast site,Slow (3–8kW)
12851,51.4678568,-0.0761901,,5.1,Fast site,Slow (3–8kW)
12852,51.405405,-0.1993317,,5.1,Fast site,Slow (3–8kW)
12853,51.4140967,-0.1951881,,5.1,Fast site,Slow (3–8kW)
12854,51.4138427,-0.1945514,,5.1,Fast site,Slow (3–8kW)
12855,51.4141713,-0.2001474,,5.1,Fast site,Slow (3–8kW)
12856,51.4163841,-0.2047206,,5.1,Fast site,Slow (3–8kW)
12857,51.5117555,-0.0190918,,5.1,Fast site,Slow (3–8kW)
12858,51.4129798,-0.2078158,,5.1,Fast site,Slow (3–8kW)
12859,51.4379205,-0.0895593,,5.1,Fast site,Slow (3–8kW)
12860,51.4651043,-0.0871689,,5.1,Fast site,Slow (3–8kW)
12861,51.4186948,-0.2074243,,5.1,Fast site,Slow (3–8kW)
12862,51.4184847,-0.2365115,,5.1,Fast site,Slow (3–8kW)
12863,51.4559418,-0.0800827,,5.1,Fast site,Slow (3–8kW)
12864,51.4974292,-0.1045648,,5.1,Fast site,Slow (3–8kW)
12865,51.4137038,-0.1936752,,5.1,Fast site,Slow (3–8kW)
