RowID,StationID,Latitude,Longitude,Capacity_kW,Quantity,Level_OCM,DfT_Level
253,308615,50.1708968,-5.442181,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
254,308614,50.17113,-5.44434,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
255,308614,50.17113,-5.44434,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
256,308614,50.17113,-5.44434,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
257,308612,53.290393993414796,-0.5425868061870176,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
258,308612,53.290393993414796,-0.5425868061870176,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
259,308485,55.944031252530664,-3.9783317588530736,150.0,3,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
260,308485,55.944031252530664,-3.9783317588530736,50.0,1,Level 2 : Medium (Over 2kW),Rapid (50–149kW)
261,308472,52.236943,0.7242619034876157,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
262,308472,52.236943,0.7242619034876157,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
263,308472,52.236943,0.7242619034876157,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
264,308472,52.236943,0.7242619034876157,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
265,308472,52.236943,0.7242619034876157,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
266,308472,52.236943,0.7242619034876157,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
267,308471,55.87189892216429,-4.143330931284993,160.0,3,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
268,308471,55.87189892216429,-4.143330931284993,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
269,308461,51.41152,-1.31589,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
270,308461,51.41152,-1.31589,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
271,308461,51.41152,-1.31589,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
272,308461,51.41152,-1.31589,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
273,308459,52.218378,0.084317,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
274,308459,52.218378,0.084317,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
275,308459,52.218378,0.084317,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
276,308458,51.3987824,-1.3261711,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
277,308458,51.3987824,-1.3261711,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
278,308453,55.84717339596679,-4.268461464739772,150.0,4,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
279,308453,55.84717339596679,-4.268461464739772,50.0,4,Level 3:  High (Over 40kW),Rapid (50–149kW)
280,308452,55.76339511939403,-4.21034494579078,150.0,6,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
281,308452,55.76339511939403,-4.21034494579078,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
282,308449,54.92240868066597,-2.946593443944778,150.0,8,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
283,308449,54.92240868066597,-2.946593443944778,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
284,308448,54.91358891440751,-7.164657343752367,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
285,308161,50.96335913,-1.62202968,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
286,308038,50.414979,-4.124164,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
287,308038,50.414979,-4.124164,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
288,308038,50.414979,-4.124164,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
289,308038,50.414979,-4.124164,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
290,308038,50.414979,-4.124164,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
291,308038,50.414979,-4.124164,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
292,308038,50.414979,-4.124164,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
293,308038,50.414979,-4.124164,80.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
294,308038,50.414979,-4.124164,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
295,308038,50.414979,-4.124164,80.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
296,308038,50.414979,-4.124164,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
297,308038,50.414979,-4.124164,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
298,308037,51.894597,-0.197934,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
299,308037,51.894597,-0.197934,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
300,308037,51.894597,-0.197934,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
301,308037,51.894597,-0.197934,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
302,308037,51.894597,-0.197934,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
303,308037,51.894597,-0.197934,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
304,308037,51.894597,-0.197934,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
305,308037,51.894597,-0.197934,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
306,308037,51.894597,-0.197934,80.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
307,307999,56.076226,-3.395579,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
308,307999,56.076226,-3.395579,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
309,307999,56.076226,-3.395579,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
310,307999,56.076226,-3.395579,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
311,307999,56.076226,-3.395579,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
312,307999,56.076226,-3.395579,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
313,307999,56.076226,-3.395579,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
314,307999,56.076226,-3.395579,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
315,307999,56.076226,-3.395579,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
316,307999,56.076226,-3.395579,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
317,307982,57.482498,-4.18724,360.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
318,307982,57.482498,-4.18724,360.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
319,307982,57.482498,-4.18724,360.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
320,307982,57.482498,-4.18724,360.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
321,307982,57.482498,-4.18724,360.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
322,307982,57.482498,-4.18724,360.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
323,307884,51.28933670851976,0.9952083175658949,150.0,8,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
324,307884,51.28933670851976,0.9952083175658949,50.0,8,Level 3:  High (Over 40kW),Rapid (50–149kW)
325,307858,53.20645123841692,-0.6113765298878207,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
326,307858,53.20645123841692,-0.6113765298878207,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
327,307858,53.20645123841692,-0.6113765298878207,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
328,307858,53.20645123841692,-0.6113765298878207,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
329,307858,53.20645123841692,-0.6113765298878207,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
330,307733,51.81888984230943,-2.2243323892222406,250.0,8,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
331,307728,51.550738254196716,-1.8924037512490486,300.0,6,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
332,307728,51.550738254196716,-1.8924037512490486,50.0,4,Level 3:  High (Over 40kW),Rapid (50–149kW)
333,307726,51.647055133387596,-0.25299791737143096,180.0,2,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
334,307715,55.82726971986685,-4.296871951548326,150.0,6,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
335,307715,55.82726971986685,-4.296871951548326,50.0,1,Level 2 : Medium (Over 2kW),Rapid (50–149kW)
336,307567,53.28239020458332,-3.547677901251717,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
337,307272,51.60687453353438,-1.2439042528209256,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
338,307272,51.60687453353438,-1.2439042528209256,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
339,307238,54.97240138870322,-2.0942799107863266,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
340,307238,54.97240138870322,-2.0942799107863266,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
341,307238,54.97240138870322,-2.0942799107863266,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
342,307238,54.97240138870322,-2.0942799107863266,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
343,307238,54.97240138870322,-2.0942799107863266,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
344,307196,54.967714975764665,-5.959150439400474,60.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
345,307196,54.967714975764665,-5.959150439400474,60.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
346,307195,51.465438290786594,-0.11628392657555332,3.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
347,307129,55.1816062814151,-1.573033684981965,7.0,14,Level 2 : Medium (Over 2kW),Slow (3–8kW)
348,307077,51.47127677499989,-0.1212718525794169,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
349,307077,51.47127677499989,-0.1212718525794169,100.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
350,306872,53.7147377781576,-1.3491883557226174,75.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
351,306872,53.7147377781576,-1.3491883557226174,73.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
352,306872,53.7147377781576,-1.3491883557226174,75.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
353,306872,53.7147377781576,-1.3491883557226174,75.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
354,306773,52.635919434920595,-1.1212281521212617,300.0,12,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
355,306720,54.48742652115209,-6.7515753633933855,250.0,4,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
356,306696,52.899193,-1.427218,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
357,306696,52.899193,-1.427218,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
358,306696,52.899193,-1.427218,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
359,306653,51.162758,0.871362,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
360,306653,51.162758,0.871362,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
361,306653,51.162758,0.871362,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
362,306653,51.162758,0.871362,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
363,306653,51.162758,0.871362,180.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
364,306653,51.162758,0.871362,80.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
365,306571,52.96228014,-1.06960366,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
366,306571,52.96228014,-1.06960366,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
367,306571,52.96228014,-1.06960366,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
368,306317,53.744295,-2.492958,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
369,306317,53.744295,-2.492958,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
370,306317,53.744295,-2.492958,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
371,306250,53.0388602,-0.34250548,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
372,306250,53.0388602,-0.34250548,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
373,306240,54.5437951,-1.5781956,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
374,306240,54.5437951,-1.5781956,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
375,306240,54.5437951,-1.5781956,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
376,306237,54.92692,-1.57492,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
377,306237,54.92692,-1.57492,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
378,306237,54.92692,-1.57492,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
379,306209,50.559177,-4.873152,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
380,306126,54.88882,-1.41816,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
381,306126,54.88882,-1.41816,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
382,306126,54.88882,-1.41816,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
383,306125,55.875448,-4.2695239,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
384,306125,55.875448,-4.2695239,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
385,306125,55.875448,-4.2695239,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
386,306090,55.033434,-7.192742,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
387,306085,53.45546,-2.74237013,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
388,306085,53.45546,-2.74237013,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
389,306085,53.45546,-2.74237013,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
390,306084,56.4719455,-3.0125918,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
391,306084,56.4719455,-3.0125918,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
392,306084,56.4719455,-3.0125918,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
393,306065,53.801897982078,-1.672021494660953,50.0,6,Level 3:  High (Over 40kW),Rapid (50–149kW)
394,306065,53.801897982078,-1.672021494660953,50.0,6,Level 3:  High (Over 40kW),Rapid (50–149kW)
395,306065,53.801897982078,-1.672021494660953,150.0,2,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
396,306065,53.801897982078,-1.672021494660953,120.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
397,306029,52.325194002761776,1.6769099045605742,47.0,2,Level 3:  High (Over 40kW),Fast (8–49kW)
398,306028,54.71221869224982,-5.813588272636025,80.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
399,306028,54.71221869224982,-5.813588272636025,60.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
400,306008,51.463778072039034,-0.09997430725609045,3.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
401,306002,52.6016845,1.2274456,45.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
402,306002,52.6016845,1.2274456,45.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
403,306002,52.6016845,1.2274456,22.0,6,Level 2 : Medium (Over 2kW),Fast (8–49kW)
404,305966,51.47284705451556,-0.07124551711021543,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
405,305966,51.47284705451556,-0.07124551711021543,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
406,305966,51.47284705451556,-0.07124551711021543,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
407,305900,52.988049,-1.212124,360.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
408,305900,52.988049,-1.212124,360.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
409,305900,52.988049,-1.212124,360.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
410,305900,52.988049,-1.212124,360.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
411,305900,52.988049,-1.212124,360.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
412,305900,52.988049,-1.212124,360.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
413,305805,54.9975153057313,-6.352853632610731,60.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
414,305756,50.74109514755918,-2.7408991953726627,7.2,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
415,305740,51.55843271177574,-1.8118852036870123,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
416,305740,51.55843271177574,-1.8118852036870123,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
417,305740,51.55843271177574,-1.8118852036870123,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
418,305740,51.55843271177574,-1.8118852036870123,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
419,305740,51.55843271177574,-1.8118852036870123,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
420,305740,51.55843271177574,-1.8118852036870123,150.0,1,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
421,305642,54.34652290846017,-7.631129910708296,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
422,305603,51.108083183162194,-2.4467772767631573,22.0,6,Level 2 : Medium (Over 2kW),Fast (8–49kW)
423,305578,54.61775849347384,-5.916718598216534,142.0,44,Level 3:  High (Over 40kW),Rapid (50–149kW)
424,305577,54.59755058291415,-5.910319280454331,142.0,35,Level 3:  High (Over 40kW),Rapid (50–149kW)
425,305569,54.70401279137775,-6.091967058991571,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
426,305564,54.6036580967251,-5.901660286614742,320.0,2,Level 3:  High (Over 40kW),Ultra-rapid (150kW+)
427,305561,54.59577676325341,-5.825941184506178,7.2,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
428,305560,54.59809245509268,-5.828544298765223,7.2,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
429,305559,54.59999040325545,-5.827614137084225,7.2,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
430,305558,54.60282372276919,-5.8294040818220765,7.2,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
431,305557,54.6041944115853,-5.82942246997095,7.2,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
432,305556,54.46108335902798,-5.9038740804198255,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
433,305555,54.59392483692059,-5.826828264670553,11.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
434,305554,54.89376587678461,-6.319926530105931,11.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
435,305554,54.89376587678461,-6.319926530105931,3.6,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
436,305552,55.15103446041746,-6.677225350702372,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
437,305538,51.45640734135267,-0.10118576273470126,5.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
438,305537,54.59735952797129,-5.781471693348919,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
439,305536,54.12208044768752,-3.2351650940985337,120.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
440,305535,54.57916577204068,-5.891458824304209,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
441,305534,54.513034640133185,-6.075054428295971,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
442,305450,54.5298247993265,-5.69542144501838,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
443,305449,54.5915543638793,-5.92074940106855,7.0,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
444,305441,51.46993058745681,-0.09450567444940376,3.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
445,305401,50.92457294642958,-1.3200668798360766,22.0,6,Level 2 : Medium (Over 2kW),Fast (8–49kW)
446,305364,55.11664440969784,-6.677802032438279,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
447,305363,55.03475887175321,-6.640611376203225,7.4,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
448,305362,54.796770146837304,-6.465739711006904,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
449,305358,54.49695960313716,-7.314113827432351,75.0,2,Level 3:  High (Over 40kW),Rapid (50–149kW)
450,305353,54.15907947659679,-7.583278012353645,22.0,4,Level 2 : Medium (Over 2kW),Fast (8–49kW)
451,305350,54.37133243503982,-7.628692760453788,24.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
452,305350,54.37133243503982,-7.628692760453788,24.0,1,Level 3:  High (Over 40kW),Fast (8–49kW)
453,305345,54.47129611511929,-7.6331595957792615,22.0,4,Level 2 : Medium (Over 2kW),Fast (8–49kW)
454,305344,54.42951195642863,-7.679036259514959,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
455,305344,54.42951195642863,-7.679036259514959,7.4,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
456,305342,54.398499346218955,-7.6920786906575245,22.0,3,Level 2 : Medium (Over 2kW),Fast (8–49kW)
457,305342,54.398499346218955,-7.6920786906575245,60.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
458,305342,54.398499346218955,-7.6920786906575245,60.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
459,305340,54.51649043082625,-7.887881158638493,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
460,305330,54.62649241128756,-6.766844236129515,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
461,305329,54.84572274826334,-5.808342725044753,7.4,2,Level 2 : Medium (Over 2kW),Slow (3–8kW)
462,305329,54.84572274826334,-5.808342725044753,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
463,305327,54.06282841886954,-5.967136497704729,7.0,1,Level 2 : Medium (Over 2kW),Slow (3–8kW)
464,305327,54.06282841886954,-5.967136497704729,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
465,305324,54.030441212589324,-6.068342975481869,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
466,305321,54.171282869883726,-6.341730082759312,22.0,4,Level 2 : Medium (Over 2kW),Fast (8–49kW)
467,305295,54.6136611847669,-5.902155783392772,7.68,6,Level 2 : Medium (Over 2kW),Slow (3–8kW)
468,305291,54.56646549377248,-5.950935078260812,22.0,1,Level 2 : Medium (Over 2kW),Fast (8–49kW)
469,305290,54.57908481093622,-5.979554429275595,22.0,2,Level 2 : Medium (Over 2kW),Fast (8–49kW)
470,305289,54.584264165100905,-5.959307193742603,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
471,305289,54.584264165100905,-5.959307193742603,50.0,1,Level 3:  High (Over 40kW),Rapid (50–149kW)
