StationID,Power_kW,Quantity,Capacity_kW,DfT_Band,Level,ConnectionType,CurrentType
251089,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251091,4.8,1,4.8,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251092,4.8,1,4.8,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251093,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251094,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
251094,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251094,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251095,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251096,4.8,1,4.8,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251097,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251098,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251099,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251100,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251101,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251101,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251102,4.8,1,4.8,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251103,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251104,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251104,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251105,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251106,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251106,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251107,4.8,1,4.8,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251108,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251109,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251109,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251110,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251111,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251113,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251113,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251114,4.8,1,4.8,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251115,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251115,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251117,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251118,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251119,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251120,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251120,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251121,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251122,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251122,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251127,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251128,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251128,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251129,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251129,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251130,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251130,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251131,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251131,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251132,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251133,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251134,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251134,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251135,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251135,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251136,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
251136,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251136,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251137,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
251137,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251137,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251138,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251139,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251140,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251140,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251141,7.0,2,14.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251142,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251142,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251143,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251143,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251144,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251145,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251145,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251146,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251146,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251147,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251148,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251149,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251151,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251152,4.8,1,4.8,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251153,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251153,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251154,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251157,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251159,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251160,4.8,1,4.8,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251161,4.8,1,4.8,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251162,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251162,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251163,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251163,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251164,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251165,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251166,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251167,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251168,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251169,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251170,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251171,4.8,1,4.8,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251172,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
251172,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251172,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251173,4.8,1,4.8,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251174,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251174,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251175,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251176,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251177,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251178,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251178,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251179,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251180,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251180,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251181,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251182,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251182,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251183,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251184,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251185,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251185,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251186,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251187,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251188,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251188,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251189,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251191,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251192,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251193,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251194,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251195,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251195,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251196,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251196,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251197,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251198,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251199,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251200,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251202,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251203,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251204,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251206,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251206,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251207,5.5,1,5.5,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251208,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251209,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251210,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251210,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251210,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251211,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251212,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251213,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251214,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251214,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251215,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251216,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251217,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251218,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251219,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251220,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251223,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251223,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251224,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251225,5.1,1,5.1,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251226,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251227,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251228,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251228,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251229,5.5,1,5.5,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251230,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251231,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251232,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251233,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251234,5.5,1,5.5,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251235,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251236,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251237,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251238,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251239,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
251239,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251239,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251240,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251241,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251242,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251243,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251243,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251244,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251245,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
251245,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251245,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251246,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251247,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251247,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251248,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251249,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251249,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251250,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251250,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251252,5.5,1,5.5,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251253,5.5,1,5.5,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251254,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251255,5.5,1,5.5,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251256,5.5,1,5.5,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251257,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251258,5.5,1,5.5,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251259,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251260,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251260,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251262,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251263,5.5,1,5.5,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251265,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251266,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251267,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251268,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251269,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251270,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251271,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251272,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251272,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251273,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251273,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251274,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251275,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251276,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251278,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251279,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251280,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251281,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251282,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251283,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251284,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251285,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251286,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251288,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251289,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251290,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251291,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251293,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251294,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251295,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251296,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
251296,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251297,4.8,1,4.8,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251298,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
251298,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251299,4.8,1,4.8,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251300,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251301,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251302,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251302,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251303,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251303,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251304,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251305,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251305,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251306,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251307,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251309,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251310,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251311,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251312,4.8,1,4.8,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251313,43.0,1,43.0,Fast (8–49kW),Level 3:  High (Over 40kW),,
251313,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251313,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251314,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251315,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251315,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251316,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251317,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251317,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251318,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251319,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251319,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251320,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251320,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251321,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251321,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251322,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251323,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251324,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251325,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251326,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251327,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251327,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251328,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251329,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251330,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251331,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251331,50.0,1,50.0,Rapid (50–149kW),Level 3:  High (Over 40kW),,
251332,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251333,5.5,1,5.5,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251334,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251335,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251337,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251338,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251339,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251340,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251340,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251341,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251341,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251342,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251343,5.5,1,5.5,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251344,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251345,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251346,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251348,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251348,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251348,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251348,3.0,1,3.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251349,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251350,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251350,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251351,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251351,7.0,1,7.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251352,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251353,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251354,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251355,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251356,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251357,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251358,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251358,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251359,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251362,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251365,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251366,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251367,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251368,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251368,22.0,1,22.0,Fast (8–49kW),Level 2 : Medium (Over 2kW),,
251369,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251370,5.0,1,5.0,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251371,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
251372,3.7,1,3.7,Slow (3–8kW),Level 2 : Medium (Over 2kW),,
